"genes","pval","padj","log2err","ES","NES","size"
"REACTOME_NCAM1_INTERACTIONS",0.237472766884532,0.441982135698794,0.130777137971974,-0.34032999553617,-1.15853429738903,42
"REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH",0.234135667396061,0.438456305985133,0.132147260608774,-0.309959445378853,-1.13401653201258,62
"REACTOME_NEDDYLATION",1,1,0.0585937568945671,-0.100902393129918,-0.464972770938084,227
"REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS",0.460348162475822,0.710413830981207,0.0817515582532145,0.353760958493413,0.998518332803663,21
"REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION",0.242144177449168,0.448000328305584,0.11776578836269,0.313841578616633,1.1463235495722,69
"REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING",0.887005649717514,1,0.0484087618816951,0.236920737736507,0.720707334232362,29
"REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING",0.971910112359551,1,0.0439759278026345,0.193450937423048,0.591442952200643,30
"REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING",0.998080614203455,1,0.0438879842863647,0.15519330154255,0.46309172756826,27
"REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING",0.896353166986564,1,0.0487989701682839,0.236068256254428,0.704419942911758,27
"REACTOME_NEGATIVE_REGULATION_OF_FLT3",0.06640625,0.175095272427644,0.245041785430996,0.571099047696582,1.47489153156522,15
"REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY",0.770742358078603,0.996111645709073,0.0618406035753285,-0.240479787353172,-0.822913450400487,43
"REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY",0.636363636363636,0.893769152196119,0.0652353056017703,0.305199759863691,0.861450502308172,21
"REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION",0.00160299716883467,0.00971513435657376,0.45505986738723,-0.641331487420146,-1.79434394061713,19
"REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING",0.800738007380074,1,0.0521630305460055,0.230876848035694,0.802171676401015,53
"REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK",0.00327400419346422,0.0176973199646715,0.431707695803346,0.404004938913251,1.57366922843627,102
"REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING",0.264325323475046,0.480591497227357,0.111918316325105,0.36092259080305,1.13862225662157,34
"REACTOME_NEPHRIN_FAMILY_INTERACTIONS",0.745867768595041,0.980759722018463,0.0607719451853533,-0.271824392013889,-0.802660736119814,22
"REACTOME_NETRIN_1_SIGNALING",0.162046908315565,0.337949756653942,0.159646701919906,-0.35034209588864,-1.22975804579188,50
"REACTOME_NEUREXINS_AND_NEUROLIGINS",0.00165106501082583,0.00997622363036756,0.45505986738723,-0.484300319181801,-1.71559351756386,55
"REACTOME_NEURONAL_SYSTEM",3.16362327373253e-06,6.0838909110241e-05,0.627256739718528,-0.332948092232217,-1.62174056284549,391
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION",0.00764444113825226,0.0342033160548199,0.407017918923954,-0.309654814785115,-1.39679449884118,192
"REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE",0.635338345864662,0.893584171398962,0.0639271933359996,0.259077281573083,0.882018021256546,49
"REACTOME_NEUTROPHIL_DEGRANULATION",7.3881782504627e-36,1.47763565009254e-32,1.55654423323138,0.578093625534409,2.68329086261798,453
"REACTOME_NGF_STIMULATED_TRANSCRIPTION",0.300917431192661,0.531186992396576,0.103197466945307,0.338040966170844,1.10444778497263,39
"REACTOME_NICOTINAMIDE_SALVAGING",0.637426900584795,0.89454929356126,0.0655321029282414,0.31553396711306,0.872589545597468,19
"REACTOME_NICOTINATE_METABOLISM",0.87037037037037,1,0.048505983646947,0.238083857333396,0.735088777197978,31
"REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE",0.902892561983471,1,0.0518457624865066,-0.22863529751841,-0.675129170158221,22
"REACTOME_NOD1_2_SIGNALING_PATHWAY",0.00923510735024196,0.03913181080611,0.380730400722792,0.506071511890144,1.61164546399055,35
"REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ",0.196629213483146,0.387446726075165,0.133554954557592,0.352028374992298,1.1895525581963,47
"REACTOME_NONSENSE_MEDIATED_DECAY_NMD",3.83426976173884e-05,0.00048817008616537,0.557332238758646,0.475918729216267,1.87680387299749,111
"REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS",3.29612091480879e-05,0.000442231577238265,0.557332238758646,0.558122093532228,1.98843991820974,59
"REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE",0.557809330628803,0.819705114810879,0.0741758965588009,-0.342334581270283,-0.937207839708282,18
"REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION",0.311444652908068,0.542114278343025,0.102449405629826,0.323692783798978,1.09621593276824,48
"REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS",0.870656370656371,1,0.0503964322442957,0.249580119460064,0.711441756116392,22
"REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS",0.883629191321499,1,0.0507027937029348,0.240600210676673,0.701590746399072,25
"REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION",0.0974155069582505,0.231116267991104,0.20207170902116,0.47144952069281,1.34780975554411,23
"REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION",0.0384676103485744,0.115000329891104,0.321775918075361,0.550456201436401,1.53195657145427,20
"REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY",0.340952380952381,0.577885391444713,0.0978773277424561,0.352885560755426,1.06420439181026,28
"REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING",0.519626168224299,0.780219471808257,0.0736212741014394,0.288823437471123,0.963047892502613,45
"REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX",0.336448598130841,0.57316626598099,0.09754492162472,0.332690691889624,1.06642148242009,36
"REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK",0.0544464609800363,0.148760822349826,0.261663521711573,0.397710196282416,1.410683632166,58
"REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS",0.919765166340509,1,0.048505983646947,0.241345104393537,0.633526069918134,16
"REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS",0.957798165137615,1,0.0437125833579551,0.20266683394676,0.662153283891604,39
"REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN",0.511796733212341,0.770198244111875,0.0728938564822936,0.278263056801189,0.967983380168059,52
"REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY",0.995475113122172,1,0.051530912208539,-0.153952930862193,-0.580415844845008,74
"REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION",0.578181818181818,0.842216778123552,0.0668966276500666,0.260707087504018,0.93435551118459,61
"REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER",0.0604288499025341,0.161790762791256,0.257206466468838,0.529905456585619,1.46542055615199,19
"REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN",0.845018450184502,1,0.0496901392724606,0.243793042062901,0.765827891442862,33
"REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY",0.841417910447761,1,0.0503964322442957,0.24361706816123,0.775827790397245,35
"REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY",0.449355432780847,0.700476122807244,0.080419996876154,0.290650227876475,1.00238681710728,51
"REACTOME_NUCLEAR_SIGNALING_BY_ERBB4",0.0796296296296296,0.199323228109211,0.216542836735348,0.440100484895894,1.35881924507521,31
"REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS",0.000679636517097191,0.00478617265561402,0.477270815362862,0.532876934397018,1.86017564507659,54
"REACTOME_NUCLEOTIDE_CATABOLISM",0.669724770642202,0.922949173273187,0.0602484086158019,0.282053688729896,0.880526360959774,32
"REACTOME_NUCLEOTIDE_EXCISION_REPAIR",0.998233215547703,1,0.0400845633477088,0.160963799413777,0.634631722279322,109
"REACTOME_NUCLEOTIDE_SALVAGE",0.154440154440154,0.32513716724243,0.155241966228839,0.449010943055834,1.27993020651725,22
"REACTOME_N_GLYCAN_ANTENNAE_ELONGATION",0.873046875,1,0.0508054139066364,0.262906492262937,0.678969017013899,15
"REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI",0.981818181818182,1,0.0469758727821845,-0.183272335084219,-0.557129533485498,25
"REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE",0.738805970149254,0.977610871453368,0.0564118388217596,0.264576284378255,0.842574929786307,35
"REACTOME_ONCOGENE_INDUCED_SENESCENCE",0.238007380073801,0.441982135698794,0.118815039412263,0.37007354382276,1.1625132503636,33
"REACTOME_ONCOGENIC_MAPK_SIGNALING",0.783681214421252,1,0.0544555953940371,0.223275722616945,0.834369784817392,79
"REACTOME_OPIOID_SIGNALLING",0.940540540540541,1,0.0437125833579551,0.190585172426362,0.728562239415741,87
"REACTOME_ORC1_REMOVAL_FROM_CHROMATIN",0.987060998151571,1,0.0426733861156084,0.173797430734026,0.634804631635252,69
"REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE",1,1,0.0614364107201271,-0.132944280411551,-0.62773463674304,292
"REACTOME_OTHER_INTERLEUKIN_SIGNALING",0.099403578528827,0.234996639548054,0.199915231309662,0.470749593456911,1.34580875922253,23
"REACTOME_OTHER_SEMAPHORIN_INTERACTIONS",0.224171539961014,0.426125499422727,0.126875729929857,0.442084834529793,1.22255809226289,19
"REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES",0.549165120593692,0.809978053972997,0.0704500850658419,0.29238673332882,0.945464865113285,37
"REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE",0.0806754221388368,0.200830708841116,0.216542836735348,0.345607706613931,1.30450068123423,84
"REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS",0.464684014869888,0.71571906354515,0.0791316651768349,0.306123572013484,0.992921491948433,38
"REACTOME_O_LINKED_GLYCOSYLATION",0.746880570409982,0.981446216044655,0.05378728077603,0.22178107683282,0.868775469889887,106
"REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS",0.898366606170599,1,0.0461379160269737,0.210644764472792,0.747159927557455,58
"REACTOME_P75NTR_SIGNALS_VIA_NF_KB",0.00626915923608661,0.0295715058305972,0.407017918923954,0.67652752514861,1.77587121676174,16
"REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING",0.0818181818181818,0.202269917968311,0.211400189384923,0.33676364224298,1.2955407832789,96
"REACTOME_PARASITE_INFECTION",3.65251873198621e-06,6.95717853711658e-05,0.627256739718528,0.58947100557377,2.10902482293679,63
"REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR",0.997938144329897,1,0.0471642455670861,-0.160504550776087,-0.46578851125905,21
"REACTOME_PCP_CE_PATHWAY",0.998223801065719,1,0.0403295396423143,0.144125815378865,0.554309742418928,90
"REACTOME_PD_1_SIGNALING",9.2434730758199e-08,3.09769405874321e-06,0.704975715167238,0.822999258276025,2.32298061033134,21
"REACTOME_PEPTIDE_HORMONE_METABOLISM",0.958257713248639,1,0.0431901998334182,0.189822458541047,0.702950716019698,72
"REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS",1.46818210251496e-05,0.000229403453517962,0.593325476396405,0.444057701764741,1.8612069476601,162
"REACTOME_PERK_REGULATES_GENE_EXPRESSION",0.203669724770642,0.395475193729402,0.129442887745046,0.379894575787904,1.18596991187453,32
"REACTOME_PEROXISOMAL_LIPID_METABOLISM",0.983050847457627,1,0.0437125833579551,0.188759472454811,0.57420189344215,29
"REACTOME_PEROXISOMAL_PROTEIN_IMPORT",1,1,0.0413209506074822,0.146806573190233,0.526144233559835,61
"REACTOME_PHASE_0_RAPID_DEPOLARISATION",0.0122974460714707,0.0478499847138937,0.380730400722792,-0.48650816844024,-1.56502683242063,32
"REACTOME_PHASE_2_PLATEAU_PHASE",0.759765625,0.989922638436482,0.0572461135202884,0.304178154414426,0.785555125406766,15
"REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL",0.00709902312349998,0.0326391867747126,0.407017918923954,-0.605514283709428,-1.65771372451493,18
"REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS",0.0603290676416819,0.161740127725689,0.248911114434702,0.364209982277236,1.36245843056807,76
"REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS",0.0674955595026643,0.175998851375917,0.231126709673834,0.34760082326985,1.33695936592431,91
"REACTOME_PHOSPHOLIPID_METABOLISM",0.270226537216828,0.48829317122,0.102080107662747,0.250416615434537,1.07747643287503,201
"REACTOME_PHOSPHORYLATION_OF_THE_APC_C",0.61328125,0.877404310880706,0.0675188953767744,0.315711926741291,0.878647492017931,20
"REACTOME_PI3K_AKT_SIGNALING_IN_CANCER",0.0145528395274502,0.0545050169567424,0.380730400722792,0.389958219045655,1.50018206592486,96
"REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING",0.467710371819961,0.717347196042885,0.0815265143256594,0.375573608788629,0.985873208154468,16
"REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY",0.197938144329897,0.389220506178078,0.140406238523342,-0.422864852949077,-1.22716514495409,21
"REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS",0.861635220125786,1,0.0546808488785442,-0.238450015682189,-0.739432717145202,28
"REACTOME_PI_3K_CASCADE_FGFR1",0.521739130434783,0.782804396751362,0.0762797180809272,0.357610096987543,0.951480765045145,17
"REACTOME_PI_3K_CASCADE_FGFR2",0.446393762183236,0.698806015459651,0.0838361057159929,0.361240470866609,0.998988036720511,19
"REACTOME_PI_3K_CASCADE_FGFR3",0.575342465753425,0.838691641039978,0.0707899094502623,0.344651137237785,0.90470233906645,16
"REACTOME_PI_3K_CASCADE_FGFR4",0.281800391389432,0.504289029655282,0.11146266692298,0.441632204697239,1.15927570063698,16
"REACTOME_PI_METABOLISM",0.194029850746269,0.383837489112302,0.134273452883202,0.310281073253354,1.16621665040242,81
"REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING",0.843177189409369,1,0.0543434390269162,-0.273840268344584,-0.723454848966027,16
"REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB",0.844054580896686,1,0.0522693317499306,0.256304210617957,0.708793340774322,19
"REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES",0.165103189493433,0.342537737538244,0.147331213699377,0.359282471393118,1.21674374350612,48
"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE",0.498154981549816,0.755352511826862,0.0751181635276301,0.271273835737491,0.970570643804202,63
"REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE",0.739449541284404,0.977610871453368,0.0555947097758869,0.264705769034356,0.826368939128061,32
"REACTOME_PLASMA_LIPOPROTEIN_REMODELING",0.628571428571429,0.890327802509106,0.0650877566917313,0.297992296217748,0.898661621863131,28
"REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION",1.41284738615513e-08,6.27932171624501e-07,0.747739663149885,0.448393653380141,1.97115741659089,246
"REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION",0.164206642066421,0.341385950242039,0.14641623786055,0.397287392880212,1.24800020464811,33
"REACTOME_PLATELET_CALCIUM_HOMEOSTASIS",0.0852390852390852,0.209175669298369,0.222056046145248,-0.444595108975278,-1.36351565523674,27
"REACTOME_PLATELET_HOMEOSTASIS",0.763948497854077,0.992785572260009,0.0614364107201271,-0.219232319289663,-0.854485393987658,83
"REACTOME_PLATELET_SENSITIZATION_BY_LDL",0.180039138943249,0.362616594044811,0.143758989039275,0.485979948040143,1.27568763955063,16
"REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS",0.395303326810176,0.642247484663162,0.0908241419007155,0.401299037543865,1.05340194389252,16
"REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE",0.952772073921971,1,0.0490939668192139,-0.212225953051375,-0.648684874576321,26
"REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION",0.192883895131086,0.382656477800184,0.135002033828631,0.331995768311415,1.19707890706073,67
"REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION",0.529750479846449,0.789494008713039,0.0739901439101341,0.319401860267285,0.953084687222404,27
"REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY",0.25360824742268,0.465763539802902,0.122107920287081,-0.399226069460954,-1.15856476125364,21
"REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS",0.116104868913858,0.262874380521439,0.178219874951973,0.338367102165624,1.26257912243013,77
"REACTOME_POTASSIUM_CHANNELS",0.004513435690664,0.0227951297508283,0.407017918923954,-0.384365876420925,-1.54506848515343,99
"REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS",0.190990990990991,0.379703759425429,0.132846300606183,0.307024023228194,1.17368054959255,87
"REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA",0.00859940464622978,0.0373887158531729,0.380730400722792,0.511048833612583,1.61223373376844,34
"REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS",0.837890625,1,0.0526973085708419,0.256019045871312,0.712518196209885,20
"REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING",0.0286506131708959,0.0915355053383257,0.352487857583619,0.401414402278707,1.48543726103108,71
"REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI",0.414538310412574,0.664935576669996,0.0883594442500905,0.379444279486939,1.02985208866189,18
"REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA",0.647619047619048,0.901348709281903,0.0636424081651019,0.293300847032947,0.884513520094016,28
"REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA",0.39268680445151,0.638515129189448,0.0797705918628453,0.232661920322666,1.01373904197746,236
"REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS",0.153564899451554,0.324661521039226,0.151148761385484,0.327147297912629,1.22381212972724,76
"REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS",0.791423001949318,1,0.0552495663125249,0.275944011875203,0.763105988669197,19
"REACTOME_PROCESSING_OF_SMDT1",0.970645792563601,1,0.0460457683018055,0.214884458541006,0.564067404010766,16
"REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE",0.623781676413255,0.886053517632465,0.0665892104103933,0.318835704385129,0.8817202945063,19
"REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND",0.12109375,0.269997212931996,0.178219874951973,0.521937300271381,1.34792888778771,15
"REACTOME_PROGRAMMED_CELL_DEATH",0.000238229369590922,0.00206259194451015,0.518848077743792,0.375359721422804,1.62294087403853,204
"REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR",0.730844793713163,0.972514695559765,0.0593487680335629,0.292904205640731,0.794973133775603,18
"REACTOME_PROTEIN_FOLDING",0.526905829596413,0.787602136915415,0.0824344091527096,-0.24096331793029,-0.960926035756917,95
"REACTOME_PROTEIN_LOCALIZATION",0.749360613810742,0.982289323497343,0.0709609456938284,-0.202171181671286,-0.889242864104653,158
"REACTOME_PROTEIN_METHYLATION",0.895161290322581,1,0.0511147954416412,-0.252550474658809,-0.680990723306636,17
"REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES",0.000110755464825869,0.00114772502410227,0.538434096309916,-0.459461335355305,-1.80003939515708,86
"REACTOME_PROTEIN_UBIQUITINATION",0.713493530499076,0.961610697919014,0.057609110864425,0.235801007338502,0.861276090046556,69
"REACTOME_PTEN_REGULATION",0.994845360824742,1,0.0389556479965885,0.157155568638234,0.639432880312944,137
"REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION",0.000130549641840652,0.00129900141134977,0.518848077743792,0.704372515339418,2.03776080274657,24
"REACTOME_PURINE_CATABOLISM",0.94921875,1,0.0469758727821845,0.22889084717222,0.591121931491036,15
"REACTOME_PYROPTOSIS",0.0033068790233887,0.0177312548170976,0.431707695803346,0.610773635923654,1.82252852024986,27
"REACTOME_PYRUVATE_METABOLISM",0.749063670411985,0.982289323497343,0.0559428593065705,0.268558979627418,0.82107286667461,30
"REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE",0.997802197802198,1,0.0500922874402106,-0.158603632746037,-0.562601932732823,54
"REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS",1,1,0.051011413203915,-0.124267933126495,-0.489738419717117,89
"REACTOME_RAB_GERANYLGERANYLATION",0.83302752293578,1,0.0500922874402106,0.221352590738236,0.789887325452468,62
"REACTOME_RAB_REGULATION_OF_TRAFFICKING",1,1,0.0517405459873163,-0.140684803928403,-0.590121867104525,120
"REACTOME_RAC1_GTPASE_CYCLE",1.93667742705665e-05,0.000281875677805975,0.575610261071129,0.420383818391378,1.78539609284859,181
"REACTOME_RAC2_GTPASE_CYCLE",0.000231044431843178,0.00201785529994042,0.518848077743792,0.485123027381276,1.85451110766557,87
"REACTOME_RAC3_GTPASE_CYCLE",0.000306207512699657,0.002536044894002,0.49849310876659,0.471023042818251,1.81727001529739,92
"REACTOME_RAF_ACTIVATION",0.99815157116451,1,0.0421619430092452,0.154613466334165,0.487767566861879,34
"REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION",0.797216699801193,1,0.055826471778749,0.275413362663603,0.787369168303987,23
"REACTOME_RAP1_SIGNALLING",0.948979591836735,1,0.0489954089862481,-0.222706187669525,-0.579735742524565,15
"REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR",0.00664829584504549,0.0310668030142313,0.407017918923954,-0.608067625794956,-1.66470399763059,18
"REACTOME_RAS_PROCESSING",0.19438877755511,0.384167544575317,0.139599673451922,-0.415067933457382,-1.24476544183126,23
"REACTOME_RA_BIOSYNTHESIS_PATHWAY",0.107421875,0.24808747113164,0.190023305279108,0.492085458731794,1.36950687494137,20
"REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES",0.224489795918367,0.426125499422727,0.130105630751129,-0.42042234239042,-1.20001526275831,20
"REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE",0.113243761996161,0.257372186354912,0.183023938384487,0.445204094029931,1.32847443140616,27
"REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX",0.835205992509363,1,0.0509082865515105,0.249313436226571,0.762232929492963,30
"REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES",0.976545842217484,1,0.0496901392724606,-0.177824022303708,-0.68846439576862,80
"REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES",0.864367816091954,1,0.0588438169595807,-0.20653559283122,-0.814940440105725,92
"REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS",0.533604887983707,0.793464517447891,0.0766746872490091,-0.358361892536817,-0.946751368626938,16
"REACTOME_RECYCLING_PATHWAY_OF_L1",0.420940170940171,0.6708344487662,0.0922597260527354,-0.288780432685205,-1.00626122504451,47
"REACTOME_REGULATED_NECROSIS",9.72382008547883e-05,0.00102356000899777,0.538434096309916,0.558023339303487,1.95829390691487,56
"REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT",0.00342304759756002,0.018111362950053,0.431707695803346,0.540193166500256,1.70417695629285,34
"REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF",0.953846153846154,1,0.0521630305460055,-0.196610035207078,-0.697418992787443,54
"REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS",0.297385620915033,0.525416291369316,0.096887770327544,0.255829012476365,1.07309810873317,163
"REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION",0.31640625,0.548839982653946,0.103958471559957,0.402886823263567,1.12126108278983,20
"REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS",0.0665362035225049,0.175095272427644,0.245041785430996,0.556461831304995,1.46070117283697,16
"REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN",0.990740740740741,1,0.0425877779273254,0.164343193924969,0.507412971279048,31
"REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY",0.780442804428044,0.99989467401608,0.053347785067549,0.230964178991565,0.826349696756146,63
"REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE",0.0363878592912533,0.109601985817028,0.321775918075361,0.382652793983866,1.43569823767508,80
"REACTOME_REGULATION_OF_IFNA_SIGNALING",0.166994106090373,0.34467307758591,0.150169802128406,0.478193504889153,1.29786797803495,18
"REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA",0.9765625,1,0.0456790414930062,0.208501784931937,0.538466170014919,15
"REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS",8.74139804328727e-06,0.000145689967388121,0.593325476396405,0.493874231751668,1.9471971674838,109
"REACTOME_REGULATION_OF_INSULIN_SECRETION",0.541019955654102,0.801511045413484,0.080419996876154,-0.253876107316015,-0.952823668327827,72
"REACTOME_REGULATION_OF_KIT_SIGNALING",0.0112892428570902,0.0448876455550305,0.380730400722792,0.655851180609518,1.72159622606309,16
"REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA",0.511669658886894,0.770198244111875,0.0723570851036907,0.243971837725177,0.964108955252017,114
"REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY",0.995670995670996,1,0.0494904866135495,-0.158644724008544,-0.504120153904849,31
"REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS",0.782363977485929,0.99989467401608,0.0540088272801684,0.222126495350527,0.838419279893612,84
"REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION",1,1,0.0508054139066364,-0.138272953935634,-0.542759135930782,87
"REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION",0.683636363636364,0.937130039254782,0.0588438169595807,0.243005957195997,0.870915929177674,61
"REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY",0.831460674157303,1,0.0511147954416412,0.222146559225211,0.800995029777534,67
